Mission,Orb. phase,Exposure time [s]
TESS,0.4277608605135769,120
TESS,0.427768649470645,120
TESS,0.42778519599038733,120
TESS,0.4278150110586993,120
TESS,0.4278162985066936,120
TESS,0.4278321122112198,120
TESS,0.4278416656680808,120
TESS,0.42790773736917376,120
TESS,0.42791300478774613,120
TESS,0.42796042464328005,120
TESS,0.4279682215626877,120
TESS,0.4279847637332529,120
TESS,0.4280145769949837,120
TESS,0.4280158681230508,120
TESS,0.42803167580563956,120
TESS,0.42804122765665065,120
TESS,0.4281073110670664,120
TESS,0.4281125729320742,120
TESS,0.4281599887060728,120
TESS,0.4281677937216407,120
TESS,0.4281843314761185,120
TESS,0.42821414299817845,120
TESS,0.42821543773940807,120
TESS,0.4282312394669698,120
TESS,0.42824078971213086,120
TESS,0.42830688476495904,120
TESS,0.42831214114331273,120
TESS,0.4283595527688655,120
TESS,0.42836736581368334,120
TESS,0.42838389928589454,120
TESS,0.42841370886755237,120
TESS,0.42841500742267574,120
TESS,0.4284308031283,120
TESS,0.42844035170070066,120
TESS,0.4285064584628516,120
TESS,0.4285117092876408,120
TESS,0.4285591168985686,120
TESS,0.4285669379726364,120
TESS,0.4285834670287601,120
TESS,0.42861327480383676,120
TESS,0.428614577039033,120
TESS,0.42863036685654066,120
TESS,0.4286399136223601,120
TESS,0.4287060322276547,120
TESS,0.4287112773650585,120
TESS,0.4287586808944509,120
TESS,0.42876651013158945,120
TESS,0.42878303483853614,120
TESS,0.4288128407401211,120
TESS,0.4288141466553902,120
TESS,0.4288299305178708,120
TESS,0.4288394756109299,120
TESS,0.4289056059255473,120
TESS,0.4289108455093866,120
TESS,0.42895824502415403,120
TESS,0.42896608215672166,120
TESS,0.4289826026483121,120
TESS,0.42901240674331587,120
TESS,0.429013716204837,120
TESS,0.42902949417920105,120
TESS,0.4290390375994997,120
TESS,0.42910517969035034,120
TESS,0.42911041365371466,120
TESS,0.42915780908694673,120
TESS,0.4291656543156747,120
TESS,0.42918217039117773,120
TESS,0.42921197267960026,120
TESS,0.4292132858211943,120
TESS,0.4292290578405313,120
TESS,0.42923859958806954,120
TESS,0.4293047533882429,120
TESS,0.42930998179804275,120
TESS,0.42935737321664985,120
TESS,0.42936522640771735,120
TESS,0.4293817381340433,120
TESS,0.4294115386158846,120
TESS,0.42941285543755153,120
TESS,0.4294286214349511,120
TESS,0.42943816157663933,120
TESS,0.42950432708613556,120
TESS,0.42950954994237084,120
TESS,0.4295569372794426,120
TESS,0.4295647985666704,120
TESS,0.4295813058769089,120
TESS,0.42961110461907936,120
TESS,0.42961242505390873,120
TESS,0.4296281850962813,120
TESS,0.42963772356520913,120
TESS,0.4297039007840282,120
TESS,0.4297091180866989,120
TESS,0.4297565013422353,120
TESS,0.42976437065871304,120
TESS,0.4297808736866849,120
TESS,0.42981067048845334,120
TESS,0.429811994670266,120
TESS,0.4298277487576115,120
TESS,0.429837285553779,120
TESS,0.4299034745488312,120
TESS,0.429908686231027,120
TESS,0.42995606547193843,120
TESS,0.42996394275075567,120
TESS,0.4299804414295505,120
TESS,0.4300102364247377,120
TESS,0.4300115642197128,120
TESS,0.43002731248585213,120
TESS,0.43003684747543836,120
TESS,0.43010304824672385,120
TESS,0.4301082543753551,120
TESS,0.43015562953473113,120
TESS,0.4301635148427983,120
TESS,0.43018000923932653,120
TESS,0.430209802361022,120
TESS,0.43021113383607007,120
TESS,0.43022687614718236,120
TESS,0.43023640946400815,120
TESS,0.43030262201152686,120
TESS,0.4303078225196832,120
TESS,0.43035519366443425,120
TESS,0.43036308700175135,120
TESS,0.4303795769821921,120
TESS,0.43040936836421684,120
TESS,0.4304107034524273,120
TESS,0.4304264398085126,120
TESS,0.430435971452578,120
TESS,0.4305021956425091,120
TESS,0.4305073907309217,120
TESS,0.43055475772722696,120
TESS,0.430562659093794,120
TESS,0.4305791447919681,120
TESS,0.4306089343005012,120
TESS,0.4306102730687845,120
TESS,0.43062600346984276,120
TESS,0.4306355335080582,120
TESS,0.4307017694073121,120
TESS,0.4307069588752498,120
TESS,0.43075432179001966,120
TESS,0.43076223125274704,120
TESS,0.43077871246792326,120
TESS,0.4308085002367855,120
TESS,0.4308098426851418,120
TESS,0.43082556706426256,120
TESS,0.430835095496628,120
TESS,0.4309013431052047,120
TESS,0.43090652695266746,120
TESS,0.4309538858528124,120
TESS,0.4309618033447897,120
TESS,0.4309782802107889,120
TESS,0.4310080661061595,120
TESS,0.43100941236840945,120
TESS,0.4310251307255928,120
TESS,0.4310346574851978,120
TESS,0.43110091687000773,120
TESS,0.43110609509699555,120
TESS,0.4311534499156051,120
TESS,0.4311613753699219,120
TESS,0.43117784802056486,120
TESS,0.43120763210935426,120
TESS,0.4312089819178563,120
TESS,0.431224694386923,120
TESS,0.43123421940685724,120
TESS,0.4313004905679004,120
TESS,0.43130566324132363,120
TESS,0.4313530139783978,120
TESS,0.43136094752887494,120
TESS,0.43137741576343047,120
TESS,0.4314071980456386,120
TESS,0.4314085515342135,120
TESS,0.43142425811516366,120
TESS,0.43143378139542704,120
TESS,0.4315000643327034,120
TESS,0.43155257810810094,120
TESS,0.43156051962091757,120
TESS,0.4315769835732065,120
TESS,0.431606763981923,120
TESS,0.43160812115057073,120
TESS,0.43162382177649383,120
TESS,0.43163334338399684,120
TESS,0.4316996379636856,120
TESS,0.4317047995299798,120
TESS,0.43175214217089364,120
TESS,0.4317600917129602,120
TESS,0.43177655131607207,120
TESS,0.43180632991820733,120
TESS,0.431807690766928,120
TESS,0.43182338543782406,120
TESS,0.4318329053725667,120
TESS,0.43189921172848866,120
TESS,0.4319043676743079,120
TESS,0.43195170623368634,120
TESS,0.43195966387191326,120
TESS,0.4319761190589377,120
TESS,0.4320058958544917,120
TESS,0.43200726038328524,120
TESS,0.4320229490991543,120
TESS,0.4320324673611365,120
TESS,0.43209878542638125,120
TESS,0.432103935818636,120
TESS,0.43215127036338946,120
TESS,0.43215923589704547,120
TESS,0.43217568680180324,120
TESS,0.43220546179077607,120
TESS,0.4322068299327321,120
TESS,0.4322225126935741,120
TESS,0.4322320293497063,120
TESS,0.4322983591911843,120
TESS,0.4323035039629641,120
TESS,0.4323508344261822,120
TESS,0.4323588080559985,120
TESS,0.4323752546115793,120
TESS,0.4324050277270604,120
TESS,0.43240639954908927,120
TESS,0.43242207635490426,120
TESS,0.43243159133827613,120
TESS,0.4324979328890769,120
TESS,0.43250307210729216,120
TESS,0.4325503984889749,120
TESS,0.43255838014804115,120
TESS,0.43257482235444483,120
TESS,0.43260459366334475,120
TESS,0.4326059691654465,120
TESS,0.4326216400162345,120
TESS,0.4326311532599355,120
TESS,0.43269750658696954,120
TESS,0.43270264025162025,120
TESS,0.43274996261867804,120
TESS,0.4327579522400838,120
TESS,0.43277439016422087,120
TESS,0.43280415959962915,120
TESS,0.4328055387818038,120
TESS,0.4328212036775647,120
TESS,0.4328307152485053,120
TESS,0.4328970802848622,120
TESS,0.43290220839594834,120
TESS,0.43294952668147074,120
TESS,0.4329575243321264,120
TESS,0.4329739579070865,120
TESS,0.4330037255359135,120
TESS,0.43300510839816103,120
TESS,0.43302076733889494,120
TESS,0.43303027723707516,120
TESS,0.43309665398275476,120
TESS,0.433101776473366,120
TESS,0.433149090677353,120
TESS,0.4331570964910795,120
TESS,0.43317352564995204,120
TESS,0.4332032914721978,120
TESS,0.43320467794760786,120
TESS,0.43322033100022517,120
TESS,0.43322983922564495,120
TESS,0.4332962277475578,120
TESS,0.43330134455078373,120
TESS,0.4333486547401457,120
TESS,0.4333566685162117,120
TESS,0.43337309339281765,120
TESS,0.4334028574084822,120
TESS,0.43340424756396506,120
TESS,0.43341989472846576,120
TESS,0.4334294011473043,120
TESS,0.4334958014454504,120
TESS,0.4335009126951118,120
TESS,0.43354821886984884,120
TESS,0.4335562406082543,120
TESS,0.4335726611356832,120
TESS,0.433602423411677,120
TESS,0.4336038171803223,120
TESS,0.43361945832288556,120
TESS,0.4336289631358742,120
TESS,0.4336953752102535,120
TESS,0.4337004808394399,120
TESS,0.4337477829326416,120
TESS,0.433755812700297,120
TESS,0.43377222894545925,120
TESS,0.4338019892810509,120
TESS,0.43380338679667957,120
TESS,0.4338190219842158,120
TESS,0.433828525124444,120
TESS,0.43389494884123564,120
TESS,0.433900048983768,120
TESS,0.4339473469954343,120
TESS,0.43395538479233964,120
TESS,0.4339717966883248,120
TESS,0.4340015552173353,120
TESS,0.4340029564130368,120
TESS,0.434018585645546,120
TESS,0.43402808704610335,120
TESS,0.4340945225391283,120
TESS,0.434099617128096,120
TESS,0.434146911058227,120
TESS,0.43415495695129264,120
TESS,0.43417136449810084,120
TESS,0.43420112115361964,120
TESS,0.434202526029394,120
TESS,0.4342181493068762,120
TESS,0.4342276490346732,120
TESS,0.43429409630393134,120
TESS,0.4342991852724241,120
TESS,0.4343464751879301,120
TESS,0.4343545289764249,120
TESS,0.43437093224096646,120
TESS,0.434400687089904,120
TESS,0.43440209557884085,120
TESS,0.4344177129682064,120
TESS,0.434427211023243,120
TESS,0.43449367000182393,120
TESS,0.4344987534167522,120
TESS,0.4345460392507228,120
TESS,0.43455410106846754,120
TESS,0.434570499983832,120
TESS,0.4346002530261884,120
TESS,0.4346016651951981,120
TESS,0.43461727662953664,120
TESS,0.4346267730118128,120
TESS,0.434693243766627,120
TESS,0.4346983215610803,120
TESS,0.4347456033135155,120
TESS,0.43475367316051017,120
TESS,0.43477006772669763,120
TESS,0.4347998189624727,120
TESS,0.43480123481155536,120
TESS,0.43481684022395645,120
TESS,0.43482633500038265,120
TESS,0.43489281739760915,120
TESS,0.4348978897054084,120
TESS,0.4349451673763083,120
TESS,0.4349532452525528,120
TESS,0.4349696354695632,120
TESS,0.43499938489875706,120
TESS,0.4350008044279126,120
TESS,0.4350164038852867,120
TESS,0.43502589698895244,120
TESS,0.4350923911624122,120
TESS,0.43509745784973647,120
TESS,0.4351447315060114,120
TESS,0.43515281734459543,120
TESS,0.4351692032793392,120
TESS,0.43519895076813103,120
TESS,0.4352003740442698,120
TESS,0.43521596754661684,120
TESS,0.43522545897752224,120
TESS,0.4352919648603048,120
TESS,0.4352970259271542,120
TESS,0.4353442955018937,120
TESS,0.43535238943663807,120
TESS,0.4353687710222048,120
TESS,0.4353985167044154,120
TESS,0.43541553120794707,120
TESS,0.43542502089918167,120
TESS,0.43549153855819744,120
TESS,0.43549659400457186,120
TESS,0.4355438595646864,120
TESS,0.4355519614617703,120
TESS,0.4355683387650704,120
TESS,0.4355980826406997,120
TESS,0.4355995132100739,120
TESS,0.4356150948692773,120
TESS,0.43562458288775147,120
TESS,0.43569111232300045,120
TESS,0.43569616214889995,120
TESS,0.4357434236274791,120
TESS,0.4357515335538129,120
TESS,0.43576790657484643,120
TESS,0.4357976485769841,120
TESS,0.43579908275952073,120
TESS,0.4358146585306075,120
TESS,0.43582414480941084,120
TESS,0.4358906860208931,120
TESS,0.43589573029322803,120
TESS,0.4359429876902718,120
TESS,0.43595110564585554,120
TESS,0.435967474317712,120
TESS,0.43599721458017887,120
TESS,0.435998652375878,120
TESS,0.43601422219193775,120
TESS,0.4360237067979807,120
TESS,0.4360902596518753,120
TESS,0.4360952984375561,120
TESS,0.4361425518199749,120
TESS,0.4361506777378982,120
TESS,0.4361670419936672,120
TESS,0.4361967805164632,120
TESS,0.4361982219922352,120
TESS,0.4362137857863575,120
TESS,0.4362232687865505,120
TESS,0.4362898334166783,120
TESS,0.4362948665818842,120
TESS,0.43634211588276767,120
TESS,0.4363502498299408,120
TESS,0.43636660980344316,120
TESS,0.4363963464527476,120
TESS,0.43639779160859243,120
TESS,0.4364133494476877,120
TESS,0.4364228307751203,120
TESS,0.43648940711457096,120
TESS,0.4364944347262123,120
TESS,0.43654167994556037,120
TESS,0.436549821855073,120
TESS,0.4365661775463088,120
TESS,0.4365959123221215,120
TESS,0.43659736115803927,120
TESS,0.43661291310901795,120
TESS,0.4366223927636901,120
TESS,0.43668898087937397,120
TESS,0.43669400280362997,120
TESS,0.43674124400835307,120
TESS,0.43674939394711565,120
TESS,0.4367657452891744,120
TESS,0.43679547825840587,120
TESS,0.4367969307743965,120
TESS,0.4368124767703482,120
TESS,0.4368219546853495,120
TESS,0.4368885545772666,120
TESS,0.43689357094795805,120
TESS,0.43694080807114577,120
TESS,0.4369489660391583,120
TESS,0.43696531309895037,120
TESS,0.43699504419469026,120
TESS,0.4369965003907538,120
TESS,0.4370120404316784,120
TESS,0.4370215166739193,120
TESS,0.4370881282082488,120
TESS,0.43709313909228614,120
TESS,0.43714037213393847,120
TESS,0.4371485381312009,120
TESS,0.437164880841816,120
TESS,0.4371946101309746,120
TESS,0.43719607000711097,120
TESS,0.4372116040930086,120
TESS,0.43722107859557874,120
TESS,0.43728770197305183,120
TESS,0.43729270723661423,120
TESS,0.43733993619673117,120
TESS,0.43734811022324355,120
TESS,0.43736444858468154,120
TESS,0.43739417606725894,120
TESS,0.4373956396234682,120
TESS,0.4374111677543388,120
TESS,0.43742064058414853,120
TESS,0.4374872756709445,120
TESS,0.4374922753140319,120
TESS,0.43753950025952393,120
TESS,0.4375476823152862,120
TESS,0.43756401632754716,120
TESS,0.43759374200354334,120
TESS,0.43759520917291506,120
TESS,0.4376107313487586,120
TESS,0.43762020257271833,120
TESS,0.43768684936883706,120
TESS,0.43769184339144956,120
TESS,0.43773906432231663,120
TESS,0.4377472543404184,120
TESS,0.43776358407041277,120
TESS,0.43779330787291726,120
TESS,0.4377947787892723,120
TESS,0.43781029501008883,120
TESS,0.4378197645612882,120
TESS,0.4378864231336401,120
TESS,0.43789141153577765,120
TESS,0.43793862838510933,120
TESS,0.437946826432461,120
TESS,0.43796315181327833,120
TESS,0.4379928738092016,120
TESS,0.43799434840562956,120
TESS,0.43800985867141906,120
TESS,0.43801932648294756,120
TESS,0.4380859968315327,120
TESS,0.43809097968010574,120
TESS,0.43813819244790203,120
TESS,0.43814639852450366,120
TESS,0.43816271962305436,120
TESS,0.438192439745486,120
TESS,0.43819391802198676,120
TESS,0.43820942233274923,120
TESS,0.43821888840460693,120
TESS,0.43828557046251493,120
TESS,0.43829054782443383,120
TESS,0.43833775651069473,120
TESS,0.4383459706165463,120
TESS,0.4383622873659199,120
TESS,0.4383920056148599,120
TESS,0.4383934875714336,120
TESS,0.43840898599407946,120
TESS,0.4384184503931768,120
TESS,0.438485144227318,120
TESS,0.4384901159018515,120
TESS,0.43853732057348743,120
TESS,0.4385455426416785,120
TESS,0.43856185510878554,120
TESS,0.4385915715511443,120
TESS,0.43859305718779085,120
TESS,0.4386085496554097,120
TESS,0.4386180123817466,120
TESS,0.4386847179252106,120
TESS,0.4386896840461796,120
TESS,0.4387368846362802,120
TESS,0.43874511466681076,120
TESS,0.4387614228516511,120
TESS,0.43879113748742865,120
TESS,0.4387926267372377,120
TESS,0.4388081133167399,120
TESS,0.4388175743703164,120
TESS,0.4388842916231032,120
TESS,0.4388892521905077,120
TESS,0.4389364486990729,120
TESS,0.4389446867588534,120
TESS,0.4389609905945167,120
TESS,0.438990703423713,120
TESS,0.43899219635359493,120
TESS,0.43900767691115966,120
TESS,0.43901713635888623,120
TESS,0.4390838653879062,120
TESS,0.43908882033483576,120
TESS,0.4391360127618656,120
TESS,0.43914425885089603,120
TESS,0.4391605583373823,120
TESS,0.43919026929308697,120
TESS,0.43919176596995213,120
TESS,0.4392072405724899,120
TESS,0.4392166982805456,120
TESS,0.43928343901888844,120
TESS,0.4392883884122534,120
TESS,0.4393355768246583,120
TESS,0.43934383087602824,120
TESS,0.4393601261471583,120
TESS,0.4393898352293713,120
TESS,0.4393913355863094,120
TESS,0.4394068042338201,120
TESS,0.439416260202205,120
TESS,0.4394830127167811,120
TESS,0.4394879565565815,120
TESS,0.4395351409543614,120
TESS,0.4395434029680709,120
TESS,0.4395596938900239,120
TESS,0.43958940116565565,120
TESS,0.43959090520266664,120
TESS,0.43960636789515034,120
TESS,0.43961582219077483,120
TESS,0.43968258641467367,120
TESS,0.4396875246339992,120
TESS,0.4397347049502437,120
TESS,0.4397429750601135,120
TESS,0.4397592616328895,120
TESS,0.43978896710194004,120
TESS,0.43979047475211347,120
TESS,0.43980593155648057,120
TESS,0.4398153841793446,120
TESS,0.43988216017947673,120
TESS,0.43988709271141685,120
TESS,0.43993426901303645,120
TESS,0.4399425470852457,120
TESS,0.4399588293757551,120
TESS,0.4399885330382244,120
TESS,0.4399900443015603,120
TESS,0.44000549521781074,120
TESS,0.440014946101004,120
TESS,0.4400817338773693,120
TESS,0.44008666085574494,120
TESS,0.44013383307582915,120
TESS,0.4401421191103779,120
TESS,0.4401583971186207,120
TESS,0.4401880989745087,120
TESS,0.4401896139179175,120
TESS,0.44020505881223054,120
TESS,0.44021450808957385,120
TESS,0.44028130757526196,120
TESS,0.440286229000073,120
TESS,0.44033339713862185,120
TESS,0.44034169120242056,120
TESS,0.44035796486148626,120
TESS,0.4403876649107931,120
TESS,0.44038918353427475,120
TESS,0.44040462247356077,120
TESS,0.44041407007814365,120
TESS,0.44048088127315455,120
TESS,0.4404857971444011,120
TESS,0.44053296120141455,120
TESS,0.4405412632944632,120
TESS,0.4405575326043519,120
TESS,0.44058723078016704,120
TESS,0.440588753150632,120
TESS,0.440604186134891,120
TESS,0.440613631999803,120
TESS,0.4406804549710472,120
TESS,0.4406853652218188,120
TESS,0.44073252526420725,120
TESS,0.4407408353195954,120
TESS,0.44075710041412786,120
TESS,0.440786796649541,120
TESS,0.44078832276698926,120
TESS,0.4408037497962212,120
TESS,0.44081319392146245,120
TESS,0.4408800286689398,120
TESS,0.44088493336614687,120
TESS,0.44093208932699995,120
TESS,0.4409404073447276,120
TESS,0.44095666815699347,120
TESS,0.44098636258582535,120
TESS,0.4409878923164361,120
TESS,0.44100331339064097,120
TESS,0.44101275591003225,120
TESS,0.4410796023668324,120
TESS,0.44108450144356454,120
TESS,0.4411316533897927,120
TESS,0.44113997943677025,120
TESS,0.44115623589985903,120
TESS,0.4411859285221097,120
TESS,0.44118746186588287,120
TESS,0.4412028770519712,120
TESS,0.44121231789860205,120
TESS,0.4412791761316355,120
TESS,0.4412840695878926,120
TESS,0.4413312174525854,120
TESS,0.4413395514619025,120
TESS,0.44135580364272464,120
TESS,0.4413854944583941,120
TESS,0.4413870314822401,120
TESS,0.4414024407133014,120
TESS,0.4414118798202615,120
TESS,0.44147874976261764,120
TESS,0.4414836377322207,120
TESS,0.4415307815153781,120
TESS,0.44153912355394515,120
TESS,0.44155537138559026,120
TESS,0.44158506039467843,120
TESS,0.4415866010985974,120
TESS,0.44160200430772123,120
TESS,0.4416114418088313,120
TESS,0.4416783234605103,120
TESS,0.44168320580963844,120
TESS,0.4417303455781708,120
TESS,0.44173869557907736,120
TESS,0.4417549391284558,120
TESS,0.44178462633096277,120
TESS,0.44178617071495463,120
TESS,0.44180156796905146,120
TESS,0.44181100379740107,120
TESS,0.4418778971584029,120
TESS,0.4418827738870561,120
TESS,0.4419299095740531,120
TESS,0.44193826767112,120
TESS,0.44195450687132143,120
TESS,0.4419841921334263,120
TESS,0.44198574026440146,120
TESS,0.4420011316303816,120
TESS,0.4420105657190605,120
TESS,0.44207747092320593,120
TESS,0.4420823420313842,120
TESS,0.44212947363684585,120
TESS,0.4421378396293418,120
TESS,0.442154074614187,120
TESS,0.44218375806971066,120
TESS,0.44218530981384824,120
TESS,0.44220069529171185,120
TESS,0.4422101276407199,120
TESS,0.44227704462109857,120
TESS,0.44228191010880186,120
TESS,0.44232903769963855,120
TESS,0.4423374117213844,120
TESS,0.4423536423570526,120
TESS,0.442383324005995,120
TESS,0.4423848794302055,120
TESS,0.4424002589530421,120
TESS,0.4424096896292897,120
TESS,0.44247661831899116,120
TESS,0.44248147825312995,120
TESS,0.44252860176243125,120
TESS,0.4425369837465166,120
TESS,0.44255321016682864,120
TESS,0.4425828899422794,120
TESS,0.44258444904656274,120
TESS,0.4425998226143723,120
TESS,0.4426092515509491,120
TESS,0.4426761919499734,120
TESS,0.4426810463305476,120
TESS,0.44272816582522395,120
TESS,0.44273655583855925,120
TESS,0.4427527779096942,120
TESS,0.44278245587856374,120
TESS,0.44278401866292,120
TESS,0.44279938627570253,120
TESS,0.4428088135395189,120
